1546209836.45369,40,('127.0.0.1', 61201),
1546209836.455987,40,('127.0.0.1', 60882),
1546209836.456963,40,('127.0.0.1', 60641),
1546209836.947722,40,('127.0.0.1', 61103),
1546209842.007068,42,('127.0.0.1', 60504),
1546209842.0115469,40,('127.0.0.1', 61159),
1546209868.806035,42,('127.0.0.1', 60428),
1546209878.942037,41,('127.0.0.1', 62456),
1546209883.977462,41,('127.0.0.1', 62025),
1546209893.390789,40,('127.0.0.1', 61432),
1546209893.3926358,40,('127.0.0.1', 63108),
1546209893.393665,40,('127.0.0.1', 62883),
1546209894.211946,40,('127.0.0.1', 63184),
1546209899.2380319,40,('127.0.0.1', 60645),
1546209904.291756,41,('127.0.0.1', 63244),
1546209904.3034391,40,('127.0.0.1', 62829),
1546209909.312617,40,('127.0.0.1', 60446),
1546209914.343833,40,('127.0.0.1', 61285),
1546209919.359912,40,('127.0.0.1', 61355),
1546209924.3816152,40,('127.0.0.1', 61599),
1546209933.594183,40,('127.0.0.1', 62937),
1546209942.1870139,40,('127.0.0.1', 61530),
1546209942.188413,40,('127.0.0.1', 63082),
1546209947.1913779,40,('127.0.0.1', 61700),
1546209952.203719,40,('127.0.0.1', 60420),
1546209957.219776,40,('127.0.0.1', 61552),
1546209964.597721,41,('127.0.0.1', 61407),
1546209969.624696,40,('127.0.0.1', 63050),
1546209974.6481369,40,('127.0.0.1', 60933),
1546209979.6739142,40,('127.0.0.1', 61930),
